"weight","lat1","lng1","lat2","lng2"
0.0395872954501268,46.81,-100.77,38.98,-76.49
0.0391767574907895,40.78,-111.93,38.91,-77.02
0.0391457642714778,35.47,-97.51,41.58,-93.62
0.0391322112395385,39.78,-89.64,34.72,-92.35
0.0390844113566398,35.68,-105.95,39.78,-89.64
0.0388993543608817,34.04,-80.89,39.78,-86.15
0.0388715807773397,43.08,-89.39,39.77,-104.87
0.038678068600856,41.58,-93.62,32.35,-86.28
0.0386669593210419,43.08,-89.39,32.35,-86.28
0.0386498805771499,33.76,-84.42,33.54,-112.07
0.0385253221074117,34.04,-80.89,43.61,-116.23
0.0384536365604485,47.04,-122.89,44.95,-93.1
0.0383148012215788,40.78,-111.93,39.04,-95.69
0.038144490621045,33.76,-84.42,41.77,-72.68
0.0379552974930472,46.81,-100.77,41.77,-72.68
0.0377801514670362,35.47,-97.51,35.82,-78.66
0.0377592842196089,39.15,-119.74,38.57,-92.19
0.037700198710721,43.08,-89.39,37.53,-77.47
0.0375890383678463,33.54,-112.07,32.35,-86.28
0.0375659158320907,40.28,-76.88,46.81,-100.77
0.0374923690816916,40.22,-74.76,33.54,-112.07
0.0374418402823901,42.67,-73.8,39.16,-75.53
0.0374174192777589,44.95,-93.1,41.77,-72.68
0.0373738894839844,44.95,-93.1,34.72,-92.35
0.0373206047826955,38.57,-92.19,42.71,-84.55
0.0371257406159378,35.47,-97.51,32.35,-86.28
0.0370075478717002,39.99,-82.99,44.95,-93.1
0.0368938075753232,37.53,-77.47,42.71,-84.55
0.0368789408207701,41.77,-72.68,33.54,-112.07
0.0366652010992623,38.98,-76.49,41.58,-93.62
0.0366520932058796,36.17,-86.78,38.57,-121.47
0.0366320777067046,47.04,-122.89,36.17,-86.78
0.0366237065737734,41.15,-104.79,44.92,-123.02
0.0366141442482972,40.28,-76.88,35.68,-105.95
0.0366057603537542,30.31,-97.75,39.78,-86.15
0.0365854872087082,32.32,-90.21,39.04,-95.69
0.0364003043402929,44.26,-72.57,41.82,-71.42
0.0363019176489513,37.53,-77.47,35.68,-105.95
0.0361941368580099,40.82,-96.69,32.32,-90.21
0.0361709968675143,35.47,-97.51,32.32,-90.21
0.0361313569567541,40.22,-74.76,43.23,-71.56
0.0361220737689831,42.34,-71.02,41.58,-93.62
0.0360185374497376,38.98,-76.49,34.72,-92.35
0.0359602603643868,37.53,-77.47,39.15,-119.74
0.0359070314026028,47.04,-122.89,42.67,-73.8
0.0358092590966193,39.15,-119.74,41.77,-72.68
0.0357822068273457,30.31,-97.75,40.22,-74.76
0.0357454557278965,40.78,-111.93,41.77,-72.68
0.0357279420308225,46.6,-112.03,34.72,-92.35
0.0357084469733303,44.92,-123.02,34.72,-92.35
0.0355919219469488,35.82,-78.66,38.2,-84.86
0.0355228934816648,30.31,-97.75,42.71,-84.55
0.0355186759464248,46.81,-100.77,38.57,-121.47
0.0353745522696308,42.67,-73.8,42.71,-84.55
0.0353547706571889,38.35,-81.63,38.91,-77.02
0.0353136020801669,40.78,-111.93,40.22,-74.76
0.0351798194157221,40.82,-96.69,38.98,-76.49
0.0351459078874633,42.71,-84.55,34.72,-92.35
0.0350950879327848,42.67,-73.8,41.58,-93.62
0.0350899430659864,38.35,-81.63,32.35,-86.28
0.0349100548417849,40.28,-76.88,40.82,-96.69
0.0347867068046682,44.95,-93.1,38.57,-121.47
0.0347833338334915,43.61,-116.23,38.57,-121.47
0.0346887755075034,42.71,-84.55,39.77,-104.87
0.034683339185473,39.15,-119.74,30.45,-91.13
0.0346491827611629,42.34,-71.02,39.78,-86.15
0.0345896417194603,43.08,-89.39,38.98,-76.49
0.0345147553027932,47.04,-122.89,38.57,-92.19
0.0345102925442229,43.08,-89.39,33.76,-84.42
0.0343706305075928,44.37,-100.34,39.78,-86.15
0.0340886472126353,42.71,-84.55,41.77,-72.68
0.0340461168664366,40.78,-111.93,30.45,-91.13
0.0339339800292749,38.35,-81.63,35.68,-105.95
0.0338793249376231,38.98,-76.49,44.32,-69.77
0.0338551590572996,42.71,-84.55,33.54,-112.07
0.0337186628971094,46.6,-112.03,44.95,-93.1
0.0336899576743471,39.78,-86.15,30.46,-84.28
0.0334429029199081,39.99,-82.99,34.72,-92.35
0.0334328358208955,35.82,-78.66,33.54,-112.07
0.0334051199647708,30.31,-97.75,41.77,-72.68
0.033197718156878,30.31,-97.75,44.92,-123.02
0.0331910467386931,44.95,-93.1,43.61,-116.23
0.0331518138229263,38.35,-81.63,46.6,-112.03
0.0330194509298987,44.95,-93.1,42.71,-84.55
0.0329415486189754,46.81,-100.77,38.2,-84.86
0.0328956386367688,46.81,-100.77,38.91,-77.02
0.0328538199908102,38.57,-92.19,38.57,-121.47
0.0327215219416021,39.15,-119.74,40.82,-96.69
0.0326161253145867,47.04,-122.89,40.82,-96.69
0.0325364669306214,43.61,-116.23,38.91,-77.02
0.0324655717282668,32.32,-90.21,38.91,-77.02
0.0324611510349487,44.26,-72.57,44.37,-100.34
0.032367495088512,40.22,-74.76,44.32,-69.77
0.0323488287130285,43.08,-89.39,30.46,-84.28
0.0323230184773532,32.32,-90.21,41.77,-72.68
0.0322966772157942,40.78,-111.93,39.78,-89.64
0.0322100009302296,34.04,-80.89,38.57,-92.19
0.0321590035344211,39.15,-119.74,41.58,-93.62
0.0320644406028414,39.15,-119.74,42.34,-71.02
0.0320065130652716,47.04,-122.89,30.46,-84.28
0.0320042995369293,41.58,-93.62,41.77,-72.68
0.0319028511399987,43.08,-89.39,42.67,-73.8
0.0317678060613867,35.82,-78.66,39.16,-75.53
0.0317182934008333,34.04,-80.89,44.95,-93.1
0.0316862163948571,40.28,-76.88,32.32,-90.21
0.0316579764473041,42.34,-71.02,32.35,-86.28
0.0314722190150701,30.31,-97.75,46.81,-100.77
0.0314069815164565,43.08,-89.39,32.32,-90.21
0.0312694180870223,43.61,-116.23,33.76,-84.42
0.0311996823949077,41.58,-93.62,33.76,-84.42
0.0311800272309013,44.92,-123.02,41.58,-93.62
0.0310936080866915,41.15,-104.79,44.26,-72.57
0.0309677230337089,47.04,-122.89,32.35,-86.28
0.0309025822473609,44.95,-93.1,33.76,-84.42
0.0307939380807321,39.99,-82.99,43.61,-116.23
0.0307568849833537,44.95,-93.1,32.35,-86.28
0.0305051495477438,43.08,-89.39,40.28,-76.88
0.0304947252965781,39.99,-82.99,39.15,-119.74
0.0301121263626752,35.68,-105.95,41.77,-72.68
0.0300862845893539,41.82,-71.42,40.28,-76.88
0.0300524344968612,35.47,-97.51,43.61,-116.23
0.029948141478052,38.2,-84.86,33.54,-112.07
0.0299288563560375,33.76,-84.42,34.72,-92.35
0.0299280657019162,46.81,-100.77,42.67,-73.8
0.0299136777472616,37.53,-77.47,44.92,-123.02
0.0298470004824861,30.31,-97.75,34.04,-80.89
0.0297165019010338,32.32,-90.21,33.54,-112.07
0.029710206031987,44.92,-123.02,40.22,-74.76
0.0295656542673162,38.35,-81.63,30.45,-91.13
0.0292862177106116,39.15,-119.74,33.76,-84.42
0.029194761791321,39.78,-89.64,43.61,-116.23
0.0291916451901156,37.53,-77.47,43.61,-116.23
0.0291795746428254,40.28,-76.88,44.92,-123.02
0.029140834731905,46.6,-112.03,38.98,-76.49
0.0291341078540814,43.61,-116.23,41.77,-72.68
0.0291283444301736,35.68,-105.95,38.2,-84.86
0.0290909376853754,35.47,-97.51,39.99,-82.99
0.0290887825350344,38.35,-81.63,36.17,-86.78
0.0289257781499543,38.2,-84.86,38.91,-77.02
0.0287754115877521,41.15,-104.79,39.15,-119.74
0.0286591472985086,47.04,-122.89,39.99,-82.99
0.028607134327005,34.04,-80.89,39.16,-75.53
0.0285478842877722,34.04,-80.89,42.34,-71.02
0.0285217977907075,44.37,-100.34,35.68,-105.95
0.0284983366902845,44.92,-123.02,44.95,-93.1
0.0284374494237726,44.92,-123.02,42.67,-73.8
0.0284259205333155,30.31,-97.75,43.61,-116.23
0.0284177598900929,41.77,-72.68,32.35,-86.28
0.028396990445209,30.46,-84.28,34.72,-92.35
0.0283488219280954,38.35,-81.63,44.32,-69.77
0.0283000871269633,34.04,-80.89,39.78,-89.64
0.0282929876724845,38.57,-121.47,32.35,-86.28
0.028272615417536,39.78,-86.15,41.77,-72.68
0.0282460398424154,43.08,-89.39,39.04,-95.69
0.0281990410693948,44.95,-93.1,38.91,-77.02
0.0281873713509504,36.17,-86.78,39.15,-119.74
0.0281026397737432,44.32,-69.77,34.72,-92.35
0.0280664819813252,44.92,-123.02,41.77,-72.68
0.0280409630867641,40.78,-111.93,30.31,-97.75
0.0279824745523617,37.53,-77.47,40.78,-111.93
0.0279388183051684,42.71,-84.55,42.34,-71.02
0.0278892405926733,38.98,-76.49,39.04,-95.69
0.0278701133688012,43.08,-89.39,30.31,-97.75
0.0277846736216548,42.67,-73.8,39.78,-86.15
0.027784466665634,38.91,-77.02,34.72,-92.35
0.0277344222439512,32.32,-90.21,41.58,-93.62
0.0277074259879897,39.15,-119.74,39.78,-86.15
0.0276543928079187,35.82,-78.66,39.15,-119.74
0.0275995840851973,44.92,-123.02,42.34,-71.02
0.0274456790744548,40.22,-74.76,44.95,-93.1
0.0273090890887981,40.22,-74.76,42.71,-84.55
0.0272716002059902,43.08,-89.39,35.82,-78.66
0.0271993684482363,40.78,-111.93,34.72,-92.35
0.0271636169435309,47.04,-122.89,41.77,-72.68
0.027147750344849,35.82,-78.66,44.95,-93.1
0.0269433423599303,39.04,-95.69,33.54,-112.07
0.026892141055063,40.22,-74.76,43.61,-116.23
0.0268815666078553,40.78,-111.93,39.78,-86.15
0.0268158834003783,39.99,-82.99,46.81,-100.77
0.0267778345809244,40.82,-96.69,42.34,-71.02
0.0267348540092703,39.99,-82.99,39.04,-95.69
0.0267236155256748,38.35,-81.63,40.78,-111.93
0.0267108899944721,40.82,-96.69,32.35,-86.28
0.026579259376607,38.35,-81.63,32.32,-90.21
0.0265204865016398,38.35,-81.63,42.71,-84.55
0.0265023253289759,30.31,-97.75,40.82,-96.69
0.0264063092842098,39.15,-119.74,32.35,-86.28
0.0263445749522785,34.04,-80.89,42.71,-84.55
0.0263165593277202,46.81,-100.77,40.22,-74.76
0.0262081219409117,41.15,-104.79,33.54,-112.07
0.0261779810936373,39.99,-82.99,40.82,-96.69
0.0260291735444972,43.08,-89.39,42.34,-71.02
0.0259368999638061,41.82,-71.42,38.91,-77.02
0.0259032789903616,34.04,-80.89,39.77,-104.87
0.0258506498807919,46.81,-100.77,42.34,-71.02
0.0258444844214852,34.04,-80.89,35.68,-105.95
0.0258073404775265,43.08,-89.39,39.15,-119.74
0.0257239310088273,40.78,-111.93,38.2,-84.86
0.0257070893622325,44.26,-72.57,43.61,-116.23
0.0257041443411119,47.04,-122.89,41.58,-93.62
0.0256960057343749,47.04,-122.89,33.76,-84.42
0.025694620952863,47.04,-122.89,35.82,-78.66
0.0256667592442633,46.6,-112.03,33.54,-112.07
0.0256582440833599,35.68,-105.95,40.22,-74.76
0.0255898124947041,34.04,-80.89,41.58,-93.62
0.0255432008143859,44.92,-123.02,39.78,-86.15
0.0254769064961549,38.35,-81.63,41.77,-72.68
0.025427411146143,37.53,-77.47,40.82,-96.69
0.0254114614179359,37.53,-77.47,41.58,-93.62
0.025355892561302,40.22,-74.76,38.57,-92.19
0.0252963589046991,43.08,-89.39,34.72,-92.35
0.0252951053437314,39.15,-119.74,39.04,-95.69
0.025284141982597,40.28,-76.88,43.61,-116.23
0.0252777747005263,44.37,-100.34,39.78,-89.64
0.0251344311175739,42.34,-71.02,39.16,-75.53
0.0251081073381379,30.31,-97.75,41.58,-93.62
0.0250239736739274,35.82,-78.66,35.68,-105.95
0.0250057368885482,36.17,-86.78,44.37,-100.34
0.024946795191635,35.82,-78.66,41.58,-93.62
0.0249024945564446,40.78,-111.93,35.47,-97.51
0.0246522138873852,39.04,-95.69,39.78,-89.64
0.024489355594146,34.72,-92.35,33.54,-112.07
0.0244339665208782,37.53,-77.47,46.81,-100.77
0.0243700399030995,38.35,-81.63,35.82,-78.66
0.0242835413855783,35.82,-78.66,39.04,-95.69
0.0242448430966422,44.32,-69.77,41.58,-93.62
0.0241629630696427,46.81,-100.77,30.46,-84.28
0.0240752259703813,42.71,-84.55,38.57,-121.47
0.0240673064881542,30.31,-97.75,38.2,-84.86
0.0239784400180842,44.32,-69.77,30.46,-84.28
0.0235928334686517,40.82,-96.69,42.71,-84.55
0.0235552361373424,47.04,-122.89,44.37,-100.34
0.0235525986682866,36.17,-86.78,44.92,-123.02
0.023450196065381,41.15,-104.79,44.95,-93.1
0.0234449686476223,40.78,-111.93,39.99,-82.99
0.0234152731685825,30.31,-97.75,44.95,-93.1
0.0233208864503159,34.04,-80.89,33.54,-112.07
0.0233001865034441,39.15,-119.74,42.71,-84.55
0.0232925383365542,47.04,-122.89,30.45,-91.13
0.0230315621738968,47.04,-122.89,42.34,-71.02
0.0230311674666566,35.47,-97.51,30.46,-84.28
0.0227871583475753,35.47,-97.51,44.95,-93.1
0.0226546320631629,41.15,-104.79,35.47,-97.51
0.0226180923340288,47.04,-122.89,39.78,-86.15
0.0225635032133513,35.47,-97.51,38.2,-84.86
0.0225212268422342,44.37,-100.34,39.04,-95.69
0.0225130487310785,42.67,-73.8,40.82,-96.69
0.0223062840621917,44.92,-123.02,32.35,-86.28
0.022144041016089,41.58,-93.62,38.91,-77.02
0.022144041016089,37.53,-77.47,39.04,-95.69
0.0220606459052404,44.37,-100.34,44.92,-123.02
0.0220000793522257,44.92,-123.02,38.57,-92.19
0.0219937535243065,41.82,-71.42,41.58,-93.62
0.0218998707658998,40.78,-111.93,44.37,-100.34
0.021843017518844,46.6,-112.03,41.77,-72.68
0.0218116564025212,39.99,-82.99,44.32,-69.77
0.0217751820607109,39.15,-119.74,38.2,-84.86
0.0217366077789382,40.28,-76.88,44.32,-69.77
0.0214313050133946,39.78,-86.15,43.61,-116.23
0.0214135785410923,44.95,-93.1,30.46,-84.28
0.021090716268759,43.61,-116.23,30.46,-84.28
0.0210784884538726,44.92,-123.02,30.45,-91.13
0.0210033208893128,39.15,-119.74,46.6,-112.03
0.0209802771500566,43.08,-89.39,34.04,-80.89
0.0209614607579938,39.16,-75.53,32.35,-86.28
0.0209542326680772,40.28,-76.88,43.23,-71.56
0.0209301749956684,37.53,-77.47,41.82,-71.42
0.0208590141797035,40.82,-96.69,41.77,-72.68
0.0207854010579513,37.53,-77.47,43.23,-71.56
0.0207693673936467,40.28,-76.88,35.47,-97.51
0.0207585771136725,40.78,-111.93,42.34,-71.02
0.0206470484911719,44.92,-123.02,39.99,-82.99
0.0206361725375353,44.37,-100.34,33.54,-112.07
0.0205976969683191,42.67,-73.8,32.32,-90.21
0.0205845390783088,37.53,-77.47,35.47,-97.51
0.0205719568417083,46.6,-112.03,39.04,-95.69
0.0205372639752465,38.57,-92.19,41.77,-72.68
0.0204271190780741,46.6,-112.03,39.78,-89.64
0.0203589100567623,46.6,-112.03,39.78,-86.15
0.0201990885806235,34.04,-80.89,41.82,-71.42
0.0200774944316122,35.68,-105.95,42.71,-84.55
0.0200071841398283,40.22,-74.76,41.58,-93.62
0.0199903310721281,35.47,-97.51,39.15,-119.74
0.0199287786552788,35.47,-97.51,42.67,-73.8
0.0198148003087777,40.28,-76.88,34.72,-92.35
0.0197135267408418,41.58,-93.62,30.46,-84.28
0.0197104361782108,42.34,-71.02,38.2,-84.86
0.0196469643116704,40.78,-111.93,42.67,-73.8
0.0195445536544918,43.23,-71.56,39.16,-75.53
0.0195067936976632,35.82,-78.66,40.82,-96.69
0.0193858195916334,36.17,-86.78,46.6,-112.03
0.0193601710728456,41.15,-104.79,38.57,-92.19
0.0192891571486903,44.37,-100.34,34.72,-92.35
0.0192758999960108,42.34,-71.02,39.04,-95.69
0.0192720043007812,33.76,-84.42,39.16,-75.53
0.0190494498727934,39.78,-86.15,38.57,-121.47
0.018998788984477,39.04,-95.69,33.76,-84.42
0.0189077086477724,40.22,-74.76,39.78,-86.15
0.0189064947476281,44.92,-123.02,39.04,-95.69
0.0188294289991243,41.82,-71.42,39.04,-95.69
0.0187420485927949,43.08,-89.39,43.61,-116.23
0.0187225864447234,44.37,-100.34,30.45,-91.13
0.018672726028093,38.35,-81.63,38.57,-92.19
0.0186649593173251,35.47,-97.51,39.78,-89.64
0.0186404589221027,39.15,-119.74,34.72,-92.35
0.0185615052906656,38.35,-81.63,33.76,-84.42
0.0185459582707166,43.08,-89.39,38.57,-121.47
0.0185410540948848,44.32,-69.77,30.45,-91.13
0.0185364365909914,42.67,-73.8,35.68,-105.95
0.0185209615170448,35.47,-97.51,38.57,-121.47
0.0184545155117885,38.2,-84.86,38.57,-121.47
0.0183838715877004,32.32,-90.21,38.57,-121.47
0.0182297266780602,44.37,-100.34,35.47,-97.51
0.0180838674933266,39.99,-82.99,35.68,-105.95
0.0180498344915986,32.32,-90.21,42.34,-71.02
0.0180200684234102,40.78,-111.93,32.32,-90.21
0.0180015625765056,40.82,-96.69,44.32,-69.77
0.0179931633871546,46.81,-100.77,42.71,-84.55
0.017943976003964,43.08,-89.39,46.6,-112.03
0.0179047005434902,43.08,-89.39,38.91,-77.02
0.0178261236191922,38.35,-81.63,34.72,-92.35
0.0176417326284429,44.32,-69.77,39.77,-104.87
0.0176240260744298,43.08,-89.39,47.04,-122.89
0.017617107094344,44.37,-100.34,38.2,-84.86
0.0176122970940452,42.67,-73.8,38.2,-84.86
0.0176016282755088,35.47,-97.51,38.91,-77.02
0.0175663500527344,44.92,-123.02,30.46,-84.28
0.0175345010904631,40.28,-76.88,39.04,-95.69
0.0175136970739326,39.99,-82.99,39.16,-75.53
0.0174962161535843,40.82,-96.69,38.91,-77.02
0.0174831283469615,40.22,-74.76,38.2,-84.86
0.017435434301226,40.82,-96.69,30.46,-84.28
0.0173998818110559,35.68,-105.95,33.76,-84.42
0.0173646772916478,40.78,-111.93,32.35,-86.28
0.0173619131448531,42.71,-84.55,39.04,-95.69
0.0172912666425374,46.81,-100.77,34.72,-92.35
0.0172579590498823,41.58,-93.62,38.57,-121.47
0.017172688277122,44.32,-69.77,39.78,-86.15
0.0170650651014273,41.15,-104.79,39.78,-86.15
0.0170561023571513,47.04,-122.89,38.2,-84.86
0.0170137748544727,40.82,-96.69,38.57,-121.47
0.016860618469544,34.04,-80.89,39.04,-95.69
0.0167002706289125,40.28,-76.88,46.6,-112.03
0.0165955233693466,42.67,-73.8,43.23,-71.56
0.0165672033635968,44.92,-123.02,35.82,-78.66
0.0165628550162573,41.58,-93.62,39.16,-75.53
0.016536812791389,38.35,-81.63,46.81,-100.77
0.01644441561707,35.47,-97.51,33.76,-84.42
0.0162005744536713,44.37,-100.34,38.57,-92.19
0.0160118945502373,41.82,-71.42,39.78,-86.15
0.0160025302013812,39.04,-95.69,30.46,-84.28
0.0159558722766012,34.04,-80.89,35.47,-97.51
0.0159475556259642,46.6,-112.03,32.32,-90.21
0.0159354741444294,46.6,-112.03,32.35,-86.28
0.0158633679265813,44.32,-69.77,39.16,-75.53
0.0158403293092924,44.32,-69.77,38.91,-77.02
0.0157741476345308,41.82,-71.42,32.35,-86.28
0.0157646900027331,40.78,-111.93,35.82,-78.66
0.0157485594239931,42.34,-71.02,43.61,-116.23
0.0157034907582283,41.82,-71.42,32.32,-90.21
0.0156859253323242,44.26,-72.57,39.16,-75.53
0.0156771573472307,41.77,-72.68,34.72,-92.35
0.0156771573472307,40.22,-74.76,40.82,-96.69
0.0156742368633731,44.32,-69.77,39.04,-95.69
0.0156692328503275,38.57,-121.47,34.72,-92.35
0.0156640237331448,42.71,-84.55,39.16,-75.53
0.0155680464741479,43.08,-89.39,40.22,-74.76
0.0155640590977779,46.6,-112.03,38.57,-92.19
0.015333102269554,44.92,-123.02,35.47,-97.51
0.0152924942716443,41.82,-71.42,30.46,-84.28
0.0152426274424977,42.71,-84.55,43.61,-116.23
0.0151848589573339,32.32,-90.21,44.95,-93.1
0.0151405930113343,43.08,-89.39,41.77,-72.68
0.0150579108344355,38.35,-81.63,39.77,-104.87
0.0150383026778529,39.78,-86.15,39.16,-75.53
0.0149860723987153,46.81,-100.77,39.04,-95.69
0.0148813766329302,46.81,-100.77,39.16,-75.53
0.0148551030159935,41.15,-104.79,39.04,-95.69
0.014828399330758,41.15,-104.79,39.78,-89.64
0.0147612813127346,38.2,-84.86,39.16,-75.53
0.0147254365002012,44.92,-123.02,33.76,-84.42
0.0147148134806903,44.37,-100.34,39.16,-75.53
0.0146513958439053,38.35,-81.63,33.54,-112.07
0.0146498304495063,34.04,-80.89,38.57,-121.47
0.0146058274764357,46.6,-112.03,38.57,-121.47
0.0145847293261548,37.53,-77.47,46.6,-112.03
0.0145816962120181,38.35,-81.63,39.78,-89.64
0.0145709121203266,44.26,-72.57,42.67,-73.8
0.014486794676754,35.47,-97.51,40.22,-74.76
0.0144086485970695,35.47,-97.51,44.32,-69.77
0.0144049483791452,47.04,-122.89,35.47,-97.51
0.0144038915230646,35.68,-105.95,30.46,-84.28
0.0143735730911957,39.15,-119.74,32.32,-90.21
0.0143460022988213,43.23,-71.56,38.91,-77.02
0.0142786463654124,47.04,-122.89,34.72,-92.35
0.0142657347376377,44.32,-69.77,43.61,-116.23
0.0142398666467955,46.81,-100.77,33.76,-84.42
0.0139403090930183,41.15,-104.79,30.31,-97.75
0.0138706402048446,39.04,-95.69,41.77,-72.68
0.0138402187985394,47.04,-122.89,32.32,-90.21
0.013694548092869,38.35,-81.63,39.04,-95.69
0.013694548092869,41.15,-104.79,47.04,-122.89
0.0136811875581442,44.26,-72.57,38.98,-76.49
0.0136463675583705,47.04,-122.89,42.71,-84.55
0.0136306544003673,38.57,-92.19,44.32,-69.77
0.0135883888053274,41.82,-71.42,39.16,-75.53
0.013449914635749,35.68,-105.95,42.34,-71.02
0.013449377155145,43.08,-89.39,38.35,-81.63
0.0133830608370585,35.82,-78.66,43.61,-116.23
0.0133448538433921,38.35,-81.63,40.22,-74.76
0.0132795617870245,44.37,-100.34,32.35,-86.28
0.0132252913364645,46.81,-100.77,44.32,-69.77
0.0131565307818439,47.04,-122.89,39.04,-95.69
0.0131303532276197,44.32,-69.77,38.2,-84.86
0.0130327297835482,30.45,-91.13,39.16,-75.53
0.0129559692778361,41.82,-71.42,39.99,-82.99
0.0129484923795917,43.08,-89.39,35.47,-97.51
0.0129246241908736,35.47,-97.51,46.6,-112.03
0.0128966563808852,39.04,-95.69,38.57,-121.47
0.0128916195325721,34.04,-80.89,39.15,-119.74
0.0128089306239476,44.37,-100.34,42.67,-73.8
0.0128019145947579,34.04,-80.89,40.82,-96.69
0.0127754788160624,41.82,-71.42,34.72,-92.35
0.0127425872304387,41.15,-104.79,34.72,-92.35
0.0127071224245547,39.99,-82.99,46.6,-112.03
0.012670055337096,37.53,-77.47,44.26,-72.57
0.012563998557492,41.82,-71.42,42.71,-84.55
0.0125543574280196,44.37,-100.34,42.71,-84.55
0.0125364001851402,37.53,-77.47,44.37,-100.34
0.0125132813031807,36.17,-86.78,41.82,-71.42
0.0124495891753354,41.15,-104.79,36.17,-86.78
0.0124099267673432,46.6,-112.03,39.16,-75.53
0.0123989542414658,41.82,-71.42,43.61,-116.23
0.0123880011016765,38.35,-81.63,39.16,-75.53
0.0123140298973462,42.67,-73.8,43.61,-116.23
0.0122313277340583,46.6,-112.03,42.71,-84.55
0.0121334347800976,34.04,-80.89,46.6,-112.03
0.0121233198381728,40.22,-74.76,32.32,-90.21
0.0121161372447709,44.92,-123.02,32.32,-90.21
0.0121116026317241,41.82,-71.42,39.15,-119.74
0.0121098594534524,44.92,-123.02,44.32,-69.77
0.0120837718630744,43.23,-71.56,38.98,-76.49
0.0120238266449884,44.26,-72.57,40.28,-76.88
0.0120199004975124,41.82,-71.42,38.2,-84.86
0.0119305914982966,40.78,-111.93,34.04,-80.89
0.0116124687372456,42.67,-73.8,34.72,-92.35
0.011541742590204,36.17,-86.78,39.16,-75.53
0.0114366322526284,44.37,-100.34,42.34,-71.02
0.0114262042520876,41.82,-71.42,33.54,-112.07
0.011391728064255,44.37,-100.34,32.32,-90.21
0.0113884240071564,42.67,-73.8,44.32,-69.77
0.0113824815317353,41.82,-71.42,44.92,-123.02
0.0112893202042918,41.82,-71.42,39.77,-104.87
0.0112051276445049,43.08,-89.39,40.78,-111.93
0.0111917136848347,35.47,-97.51,41.77,-72.68
0.0111872494990808,44.92,-123.02,42.71,-84.55
0.011164981884632,38.35,-81.63,42.34,-71.02
0.0111457548658878,44.37,-100.34,39.99,-82.99
0.0109564166288853,40.78,-111.93,30.46,-84.28
0.0109325775684867,38.35,-81.63,30.46,-84.28
0.0109300212370209,46.6,-112.03,38.2,-84.86
0.0108312483564516,40.82,-96.69,33.76,-84.42
0.0108259525839664,34.04,-80.89,44.92,-123.02
0.0107647326683794,41.82,-71.42,33.76,-84.42
0.0107639063916932,41.82,-71.42,35.82,-78.66
0.0106478490866347,41.82,-71.42,40.82,-96.69
0.0106317037506428,41.82,-71.42,39.78,-89.64
0.0105942210378478,39.16,-75.53,33.54,-112.07
0.0105664715532492,35.47,-97.51,42.71,-84.55
0.0105532941353837,44.26,-72.57,42.71,-84.55
0.0105066436256071,40.78,-111.93,33.76,-84.42
0.0103921870809974,35.47,-97.51,38.98,-76.49
0.0103691343146243,39.04,-95.69,38.91,-77.02
0.0103441484488059,40.78,-111.93,42.71,-84.55
0.0103051273126821,39.16,-75.53,39.77,-104.87
0.0102434019335996,40.78,-111.93,44.32,-69.77
0.0102309464351395,44.37,-100.34,40.28,-76.88
0.010170595624527,43.08,-89.39,44.32,-69.77
0.0101676459158192,46.81,-100.77,35.82,-78.66
0.0101421532645356,44.32,-69.77,33.54,-112.07
0.0101360442696768,42.67,-73.8,46.6,-112.03
0.0101128970531956,44.37,-100.34,38.98,-76.49
0.00991273603706257,41.15,-104.79,32.35,-86.28
0.00960987990207151,44.37,-100.34,39.15,-119.74
0.00959180386258402,32.32,-90.21,39.16,-75.53
0.00958743202855368,44.95,-93.1,44.32,-69.77
0.00958743202855368,44.26,-72.57,34.04,-80.89
0.00944960730936512,46.6,-112.03,44.32,-69.77
0.00932518768925246,42.71,-84.55,44.32,-69.77
0.00930538636171058,46.6,-112.03,42.34,-71.02
0.00919856821718455,41.15,-104.79,43.08,-89.39
0.00919555229317891,46.81,-100.77,32.35,-86.28
0.00912524304349949,41.15,-104.79,40.22,-74.76
0.00908680851909791,46.6,-112.03,30.45,-91.13
0.00904650737656502,35.82,-78.66,43.23,-71.56
0.00896739816287111,40.22,-74.76,34.72,-92.35
0.00894623109862701,43.08,-89.39,44.92,-123.02
0.00889656922892805,40.22,-74.76,46.6,-112.03
0.00883789688752002,47.04,-122.89,34.04,-80.89
0.00874810807679217,44.37,-100.34,41.82,-71.42
0.00860848204241734,38.35,-81.63,35.47,-97.51
0.00855595927217684,30.46,-84.28,39.16,-75.53
0.00843121433765089,39.15,-119.74,44.32,-69.77
0.00798134163181437,44.26,-72.57,44.95,-93.1
0.00797907097985653,39.16,-75.53,38.57,-121.47
0.00793954267351612,43.08,-89.39,35.68,-105.95
0.00789151223809671,41.82,-71.42,30.45,-91.13
0.00787821193657182,41.82,-71.42,46.6,-112.03
0.00786936994786636,38.35,-81.63,41.82,-71.42
0.00780042678186502,43.08,-89.39,41.82,-71.42
0.00762338529333941,44.37,-100.34,41.77,-72.68
0.00747506249845301,38.35,-81.63,44.95,-93.1
0.00747392422184292,43.23,-71.56,30.46,-84.28
0.00727269849968771,38.35,-81.63,30.31,-97.75
0.00706459307158582,40.82,-96.69,39.16,-75.53
0.00701687127700668,38.35,-81.63,44.92,-123.02
0.0069906367134087,43.23,-71.56,40.82,-96.69
0.00698193539810697,39.99,-82.99,43.23,-71.56
0.00695596093606044,46.6,-112.03,33.76,-84.42
